1515	6032078	Check Treatment A1-70	54	299
1515	6046190	Treatment A2-71	54	1724
1515	6048006	Check Treatment A2-72	54	323
1515	6081534	Treatment A1-73	54	1340
1515	6083104	Check Treatment A1-74	54	302
1515	6112247	Treatment A1-75	54	1170
1515	6113488	Check Treatment A1-76	54	292
1515	6120233	Treatment A3-77	54	606
1515	6121012	Check Treatment A3-78	54	310
1515	6134746	Treatment A2-79	54	1813
1515	6136672	Check Treatment A2-80	54	308
1515	6145573	Treatment A1-81	54	1191
1515	6146962	Check Treatment A1-82	54	315
1515	6176080	Treatment A1-83	54	1218
1515	6177449	Check Treatment A1-84	54	289
1515	6199010	Discharge	54	415
1516	5237261	Register	31	588
1516	5237957	Initial Exam	31	935
1516	5238952	Initial Exam Decision	31	348
1516	5239711	Discharge Init Exam	31	446
1517	5237850	Register	27	657
1517	5238617	Initial Exam	27	752
1517	5239429	Initial Exam Decision	27	323
1517	5239858	Inform about Isolation	27	0
1517	5241156	Test III	27	2042
1517	5243198	Test III Decision	27	297
1517	5244205	Discharge Test	27	440
1518	5238508	Register	20	612
1518	5239217	Initial Exam	20	948
1518	5240225	Initial Exam Decision	20	284
1518	5240612	Inform about Isolation	20	0
1518	5243199	Test III	20	1861
1518	5245060	Test III Decision	20	303
1518	5245455	Prescripe Special Medication	20	3575
1518	5249121	Referral	20	724
1518	5253862	Register Facility	20	617
1518	5254587	Decide Treatment	20	623
1518	5256493	Treatment A1	20	1100
1518	5257906	Check Treatment A1	20	315
1518	5258221	Treatment A2	20	1826
1518	5260091	Check Treatment A2	20	292
1518	5260383	Treatment A3	20	612
1518	5261066	Check Treatment A3	20	274
1518	5287000	Treatment A1-1	20	1231
1518	5288295	Check Treatment A1-2	20	289
1518	5311466	Inform Authority Fill Form	20	483
1518	5311959	Inform Authority Send Form	20	123
1518	5317385	Treatment A1-3	20	1249
1518	5318699	Check Treatment A1-4	20	285
1518	5346773	Treatment A2-5	20	1937
1518	5348899	Check Treatment A2-6	20	317
1518	5349216	Treatment A1-7	20	1159
1518	5350455	Check Treatment A1-8	20	291
1518	5387066	Treatment A1-9	20	1263
1518	5388517	Check Treatment A1-10	20	323
1518	5417658	Treatment A1-11	20	1144
1518	5418827	Check Treatment A1-12	20	329
1518	5434154	Treatment A3-13	20	701
1518	5435121	Check Treatment A3-14	20	305
1518	5435611	Treatment A2-15	20	1685
1518	5437440	Check Treatment A2-16	20	296
1518	5447956	Treatment A1-17	20	1123
1518	5449098	Check Treatment A1-18	20	293
1518	5478194	Treatment A1-19	20	1224
1518	5479518	Check Treatment A1-20	20	306
1518	5508622	Treatment A1-21	20	1215
1518	5509888	Check Treatment A1-22	20	301
1518	5524131	Treatment A2-23	20	1775
1518	5526134	Check Treatment A2-24	20	290
1518	5559866	Treatment A1-25	20	1180
1518	5561151	Check Treatment A1-26	20	268
1518	5590217	Treatment A1-27	20	1029
1518	5591351	Check Treatment A1-28	20	323
1518	5608206	Treatment A3-29	20	553
1518	5608973	Check Treatment A3-30	20	320
1518	5612784	Treatment A2-31	20	1678
1518	5614553	Check Treatment A2-32	20	293
1518	5620452	Treatment A1-33	20	1216
1518	5621704	Check Treatment A1-34	20	322
1518	5650818	Treatment A1-35	20	1155
1518	5652013	Check Treatment A1-36	20	303
1518	5681135	Treatment A1-37	20	1100
1518	5682547	Check Treatment A1-38	20	309
1518	5701242	Treatment A2-39	20	1850
1518	5703324	Check Treatment A2-40	20	318
1518	5732666	Treatment A1-41	20	1068
1518	5733789	Check Treatment A1-42	20	297
1518	5762910	Treatment A1-43	20	1060
1518	5763995	Check Treatment A1-44	20	288
1518	5782111	Treatment A3-45	20	635
1518	5782975	Check Treatment A3-46	20	311
1518	5790015	Treatment A2-47	20	1814
1518	5792015	Check Treatment A2-48	20	302
1518	5793085	Treatment A1-49	20	1051
1518	5794225	Check Treatment A1-50	20	279
1518	5823275	Treatment A1-51	20	1359
1518	5824742	Check Treatment A1-52	20	304
1518	5853847	Treatment A1-53	20	1049
1518	5854996	Check Treatment A1-54	20	318
1518	5905466	Treatment A2-55	20	1801
1518	5907335	Check Treatment A2-56	20	285
1518	5907620	Treatment A1-57	20	1171
1518	5908817	Check Treatment A1-58	20	313
1518	5938925	Treatment A1-59	20	1262
1518	5940226	Check Treatment A1-60	20	307
1518	5947693	Discharge	20	383
1519	5239121	Register	29	590
1519	5239831	Initial Exam	29	937
1519	5240828	Initial Exam Decision	29	245
1519	5241165	Inform about Isolation	29	0
1519	5245061	Test III	29	1890
1519	5247221	Test III Decision	29	330
1519	5248722	Discharge Test	29	438
1520	5240157	Register	42	582
1520	5240855	Initial Exam	42	999
1520	5241914	Initial Exam Decision	42	330
1520	5242338	Inform about Isolation	42	0
1520	5246952	Test III	42	1851
1520	5248803	Test III Decision	42	349
1520	5249846	Referral	42	443
1520	5253845	Register Facility	42	586
1520	5254536	Decide Treatment	42	602
1520	5256617	Treatment B	42	936
1520	5257603	Check Treatment B	42	303
1520	5311950	Inform Authority Fill Form	42	508
1520	5312468	Inform Authority Send Form	42	115
1520	5344314	Treatment B-1	42	919
1520	5345485	Check Treatment B-2	42	332
1520	5432233	Treatment B-3	42	931
1520	5433278	Check Treatment B-4	42	303
1520	5519988	Treatment B-5	42	901
1520	5521105	Check Treatment B-6	42	322
1520	5607792	Treatment B-7	42	767
1520	5608658	Check Treatment B-8	42	287
1520	5695339	Discharge	42	405
1521	5240740	Register	83	579
1521	5241435	Initial Exam	83	952
1521	5242447	Initial Exam Decision	83	316
1521	5243146	Discharge Init Exam	83	455
1522	5241320	Register	76	622
1522	5242041	Initial Exam	76	982
1522	5243083	Initial Exam Decision	76	266
1522	5243495	Inform about Isolation	76	0
1522	5248804	Test III	76	1586
1522	5250390	Test III Decision	76	284
1522	5250790	Referral	76	639
1522	5254147	Register Facility	76	653
1522	5254905	Decide Treatment	76	700
1522	5257076	Treatment B	76	933
1522	5258230	Check Treatment B	76	306
1522	5312459	Inform Authority Fill Form	76	427
1522	5312896	Inform Authority Send Form	76	114
1522	5344931	Treatment B-1	76	899
1522	5345902	Check Treatment B-2	76	291
1522	5432606	Treatment B-3	76	873
1522	5433756	Check Treatment B-4	76	268
1522	5520440	Treatment B-5	76	1031
1522	5521666	Check Treatment B-6	76	340
1522	5608391	Treatment B-7	76	990
1522	5609450	Check Treatment B-8	76	314
1522	5696165	Discharge	76	417
1523	5241943	Register	73	569
1523	5242631	Initial Exam	73	888
1523	5243579	Initial Exam Decision	73	285
1523	5243966	Inform about Isolation	73	0
1523	5250391	Test III	73	1938
1523	5252329	Test III Decision	73	296
1523	5252719	Referral	73	571
1523	5256946	Register Facility	73	460
1523	5257514	Decide Treatment	73	674
1523	5259534	Treatment B	73	852
1523	5260562	Check Treatment B	73	286
1523	5313010	Inform Authority Fill Form	73	490
1523	5313510	Inform Authority Send Form	73	115
1523	5347240	Treatment B-1	73	919
1523	5348179	Check Treatment B-2	73	300
1523	5434900	Treatment B-3	73	1020
1523	5436263	Check Treatment B-4	73	304
1523	5522967	Treatment B-5	73	933
1523	5524163	Check Treatment B-6	73	280
1523	5610859	Treatment B-7	73	874
1523	5611874	Check Treatment B-8	73	313
1523	5743871	Discharge	73	370
1524	5242513	Register	72	633
1524	5243349	Initial Exam	72	903
1524	5244312	Initial Exam Decision	72	309
1524	5244729	Inform about Isolation	72	0
1524	5252330	Test III	72	2050
1524	5254380	Test III Decision	72	300
1524	5255348	Discharge Test	72	426
1525	5243601	Register	68	604
1525	5244323	Initial Exam	68	915
1525	5245298	Initial Exam Decision	68	336
1525	5245737	Inform about Isolation	68	0
1525	5254381	Test III	68	1533
1525	5255914	Test III Decision	68	285
1525	5256834	Discharge Test	68	444
1526	5244645	Register	40	564
1526	5245312	Initial Exam	40	938
1526	5246310	Initial Exam Decision	40	272
1526	5246682	Inform about Isolation	40	0
1526	5255915	Test III	40	1805
1526	5257720	Test III Decision	40	348
1526	5258173	Referral	40	623
1526	5262705	Register Facility	40	643
1526	5263443	Decide Treatment	40	634
1526	5265358	Treatment B	40	837
1526	5266393	Check Treatment B	40	291
1526	5313610	Inform Authority Fill Form	40	471
1526	5314091	Inform Authority Send Form	40	112
1526	5353098	Treatment B-1	40	796
1526	5354047	Check Treatment B-2	40	286
1526	5440740	Treatment B-3	40	761
1526	5441675	Check Treatment B-4	40	297
1526	5528366	Treatment B-5	40	916
1526	5529488	Check Treatment B-6	40	275
1526	5616152	Treatment B-7	40	867
1526	5617136	Check Treatment B-8	40	317
1526	5744242	Discharge	40	424
1527	5245210	Register	16	604
1527	5245923	Initial Exam	16	911
1527	5246894	Initial Exam Decision	16	327
1527	5248264	Discharge Init Exam	16	458
1528	5245815	Register	29	659
1528	5246592	Initial Exam	29	818
1528	5247551	Initial Exam Decision	29	235
1528	5247880	Inform about Isolation	29	0
1528	5257721	Test III	29	1868
1528	5259589	Test III Decision	29	316
1528	5260022	Discharge Test	29	402
1529	5247680	Register	56	584
1529	5248363	Initial Exam	56	958
1529	5249381	Initial Exam Decision	56	308
1529	5250273	Discharge Init Exam	56	471
1530	5249160	Register	37	542
1530	5249822	Initial Exam	37	846
1530	5250728	Initial Exam Decision	37	336
1530	5251156	Inform about Isolation	37	0
1530	5262057	Control Call	37	309
1530	5300971	Control Call-1	37	307
1530	5312078	Control Call-2	37	294
1530	5313334	Test III	37	1749
1530	5315083	Test III Decision	37	364
1530	5316275	Discharge Test	37	411
1531	5249703	Register	68	570
1531	5250374	Initial Exam	68	845
1531	5251279	Initial Exam Decision	68	365
1531	5252037	Discharge Init Exam	68	361
1532	5250744	Register	35	598
1532	5251444	Initial Exam	35	892
1532	5252396	Initial Exam Decision	35	353
1532	5252847	Inform about Isolation	35	0
1532	5263751	Control Call	35	305
1532	5301588	Control Call-1	35	307
1532	5312695	Control Call-2	35	324
1532	5315084	Test III	35	1714
1532	5316798	Test III Decision	35	219
1532	5317111	Referral	35	666
1532	5319444	Register Facility	35	659
1532	5320218	Decide Treatment	35	638
1532	5322330	Treatment B	35	891
1532	5325866	Inform Authority Fill Form	35	498
1532	5326374	Inform Authority Send Form	35	117
1532	5409610	Treatment B-3	35	882
1532	5496909	Treatment B-4	35	866
1532	5497804	Check Treatment B	35	288
1532	5584498	Treatment B-5	35	814
1532	5585400	Check Treatment B-6	35	311
1532	5672121	Treatment B-7	35	948
1532	5759481	Treatment B-8	35	868
1532	5846768	Treatment B-9	35	923
1532	5847770	Check Treatment B-10	35	289
1532	5934471	Discharge	35	371
1533	5251343	Register	61	694
1533	5252148	Initial Exam	61	889
1533	5253097	Initial Exam Decision	61	349
1533	5253539	Inform about Isolation	61	0
1533	5264442	Control Call	61	314
1533	5300666	Control Call-1	61	305
1533	5311771	Control Call-2	61	294
1533	5316799	Test III	61	1743
1533	5318542	Test III Decision	61	168
1533	5320082	Discharge Test	61	420
1534	5252398	Register	73	571
1534	5253067	Initial Exam	73	794
1534	5253921	Initial Exam Decision	73	290
1534	5254327	Inform about Isolation	73	0
1534	5265236	Control Call	73	294
1534	5302196	Control Call-1	73	310
1534	5313306	Control Call-2	73	307
1534	5318543	Test III	73	1833
1534	5320376	Test III Decision	73	226
1534	5320720	Referral	73	683
1534	5323980	Register Facility	73	775
1534	5324868	Decide Treatment	73	513
1534	5326374	Inform Authority Fill Form	73	517
1534	5326639	Treatment B	73	856
1534	5326901	Inform Authority Send Form	73	119
1534	5327616	Check Treatment B	73	282
1534	5414284	Treatment B-3	73	869
1534	5415323	Check Treatment B-4	73	302
1534	5502014	Treatment B-5	73	988
1534	5503069	Check Treatment B-6	73	301
1534	5589765	Treatment B-7	73	859
1534	5590966	Check Treatment B-8	73	293
1534	5677636	Treatment B-9	73	872
1534	5678675	Check Treatment B-10	73	303
1534	5765361	Discharge	73	365
1535	5252970	Register	65	530
1535	5253604	Initial Exam	65	762
1535	5254426	Initial Exam Decision	65	294
1535	5255774	Discharge Init Exam	65	454
1536	5253501	Register	26	540
1536	5254139	Initial Exam	26	939
1536	5255138	Initial Exam Decision	26	285
1536	5257278	Discharge Init Exam	26	427
1537	5254042	Register	47	675
1537	5254827	Initial Exam	47	907
1537	5255794	Initial Exam Decision	47	301
1537	5256201	Inform about Isolation	47	0
1537	5267110	Control Call	47	291
1537	5301278	Control Call-1	47	310
1537	5312388	Control Call-2	47	287
1537	5320377	Test III	47	1608
1537	5321985	Test III Decision	47	269
1537	5322348	Referral	47	672
1537	5325019	Register Facility	47	586
1537	5325722	Decide Treatment	47	526
1537	5326892	Inform Authority Fill Form	47	513
1537	5327415	Inform Authority Send Form	47	123
1537	5327641	Treatment B	47	898
1537	5414897	Treatment B-3	47	995
1537	5502281	Treatment B-4	47	910
1537	5503307	Check Treatment B	47	298
1537	5589996	Treatment B-5	47	948
1537	5677348	Treatment B-6	47	918
1537	5764676	Treatment B-7	47	990
1537	5852061	Treatment B-8	47	883
1537	5939318	Discharge	47	431
1538	5254718	Register	42	630
1538	5255463	Initial Exam	42	990
1538	5256513	Initial Exam Decision	42	302
1538	5258230	Discharge Init Exam	42	389
1539	5256228	Register	72	606
1539	5256947	Initial Exam	72	859
1539	5257866	Initial Exam Decision	72	269
1539	5258228	Inform about Isolation	72	0
1539	5269141	Control Call	72	307
1539	5301895	Control Call-1	72	301
1539	5313019	Control Call-2	72	277
1539	5321986	Test III	72	2034
1539	5324020	Test III Decision	72	271
1539	5324398	Referral	72	560
1539	5327460	Register Facility	72	644
1539	5327538	Inform Authority Fill Form	72	441
1539	5327989	Inform Authority Send Form	72	109
1539	5328221	Decide Treatment	72	695
1539	5330205	Treatment B	72	981
1539	5331249	Check Treatment B	72	289
1539	5417916	Treatment B-3	72	832
1539	5418894	Check Treatment B-4	72	287
1539	5505586	Treatment B-5	72	786
1539	5506510	Check Treatment B-6	72	288
1539	5593202	Treatment B-7	72	983
1539	5594311	Check Treatment B-8	72	299
1539	5680989	Treatment B-9	72	911
1539	5682030	Check Treatment B-10	72	296
1539	5768721	Discharge	72	376
1540	5257705	Register	77	525
1540	5258327	Initial Exam	77	840
1540	5259227	Initial Exam Decision	77	312
1540	5259648	Inform about Isolation	77	0
1540	5270553	Control Call	77	291
1540	5302506	Control Call-1	77	322
1540	5313628	Control Call-2	77	310
1540	5324021	Test III	77	1892
1540	5325913	Test III Decision	77	235
1540	5326255	Referral	77	518
1540	5329426	Register Facility	77	613
1540	5330142	Decide Treatment	77	710
1540	5332325	Treatment B	77	883
1540	5333515	Check Treatment B	77	297
1540	5340266	Inform Authority Fill Form	77	487
1540	5340763	Inform Authority Send Form	77	121
1540	5420187	Treatment B-3	77	843
1540	5421065	Check Treatment B-4	77	309
1540	5507803	Treatment B-5	77	834
1540	5508725	Check Treatment B-6	77	297
1540	5595410	Treatment B-7	77	864
1540	5596371	Check Treatment B-8	77	294
1540	5683050	Treatment B-9	77	932
1540	5684069	Check Treatment B-10	77	308
1540	5770740	Discharge	77	408
1541	5312583	Register	18	494
1541	5313185	Initial Exam	18	936
1541	5314181	Initial Exam Decision	18	243
1541	5314534	Inform about Isolation	18	0
1541	5325454	Control Call	18	314
1541	5336831	Control Call-1	18	296
1541	5348022	Control Call-2	18	287
1541	5387066	Test III	18	1949
1541	5389015	Test III Decision	18	336
1541	5389467	Referral	18	489
1541	5393365	Register Facility	18	620
1541	5394091	Decide Treatment	18	639
1541	5396176	Treatment B	18	910
1541	5397206	Check Treatment B	18	286
1541	5397866	Inform Authority Fill Form	18	494
1541	5398370	Inform Authority Send Form	18	132
1541	5483885	Treatment B-3	18	916
1541	5484893	Check Treatment B-4	18	307
1541	5571601	Treatment B-5	18	847
1541	5572710	Check Treatment B-6	18	319
1541	5659462	Treatment B-7	18	890
1541	5660585	Check Treatment B-8	18	320
1541	5747302	Treatment B-9	18	1014
1541	5748539	Check Treatment B-10	18	282
1541	5835217	Discharge	18	421
1542	5313078	Register	51	532
1542	5313714	Initial Exam	51	801
1542	5314575	Initial Exam Decision	51	258
1542	5314948	Inform about Isolation	51	0
1542	5325842	Control Call	51	272
1542	5337127	Control Call-1	51	314
1542	5348593	Control Call-2	51	276
1542	5391871	Control Call-3	51	308
1542	5399815	Test III	51	1748
1542	5401563	Test III Decision	51	359
1542	5402017	Prescripe Special Medication	51	3403
1542	5405512	Referral	51	571
1542	5408183	Register Facility	51	571
1542	5408852	Decide Treatment	51	629
1542	5410911	Treatment A2	51	1876
1542	5413038	Check Treatment A2	51	290
1542	5413328	Treatment A1	51	1270
1542	5414648	Check Treatment A1	51	301
1542	5414949	Treatment A3	51	655
1542	5415718	Check Treatment A3	51	291
1542	5416017	Inform Authority Fill Form	51	532
1542	5416559	Inform Authority Send Form	51	119
1542	5443754	Treatment A1-4	51	1267
1542	5445097	Check Treatment A1-5	51	289
1542	5474189	Treatment A1-6	51	1145
1542	5475353	Check Treatment A1-7	51	298
1542	5499726	Treatment A2-8	51	1781
1542	5501636	Check Treatment A2-9	51	302
1542	5504452	Treatment A1-10	51	1005
1542	5505527	Check Treatment A1-11	51	325
1542	5559866	Treatment A1-12	51	1160
1542	5561228	Check Treatment A1-13	51	296
1542	5588361	Treatment A2-14	51	1844
1542	5590456	Check Treatment A2-15	51	294
1542	5590750	Treatment A1-16	51	1238
1542	5592005	Check Treatment A1-17	51	306
1542	5592311	Treatment A3-18	51	591
1542	5593005	Check Treatment A3-19	51	315
1542	5621105	Treatment A1-20	51	1020
1542	5622143	Check Treatment A1-21	51	316
1542	5651245	Treatment A1-22	51	1225
1542	5652637	Check Treatment A1-23	51	298
1542	5677154	Treatment A2-24	51	1904
1542	5679160	Check Treatment A2-25	51	306
1542	5681755	Treatment A1-26	51	1258
1542	5683128	Check Treatment A1-27	51	300
1542	5732666	Treatment A1-28	51	1386
1542	5734273	Check Treatment A1-29	51	294
1542	5763347	Treatment A1-30	51	1137
1542	5764589	Check Treatment A1-31	51	324
1542	5765857	Treatment A2-32	51	1900
1542	5767919	Check Treatment A2-33	51	300
1542	5768219	Treatment A3-34	51	595
1542	5769082	Check Treatment A3-35	51	304
1542	5795370	Treatment A1-36	51	1368
1542	5796922	Check Treatment A1-37	51	294
1542	5826032	Treatment A1-38	51	1032
1542	5827256	Check Treatment A1-39	51	296
1542	5854632	Treatment A2-40	51	1583
1542	5856395	Check Treatment A2-41	51	286
1542	5856681	Treatment A1-42	51	1276
1542	5857982	Check Treatment A1-43	51	306
1542	5905466	Treatment A1-44	51	1303
1542	5907028	Check Treatment A1-45	51	291
1542	5936116	Treatment A1-46	51	1224
1542	5937612	Check Treatment A1-47	51	276
1542	5942203	Treatment A3-48	51	559
1542	5942961	Check Treatment A3-49	51	304
1542	5943265	Treatment A2-50	51	1790
1542	5945229	Check Treatment A2-51	51	292
1542	5969554	Treatment A1-52	51	1229
1542	5971100	Check Treatment A1-53	51	333
